raw_status_source,comet_id,comet_name,designation,apparition_year,perihelion_date,discovery_date,raw_aerith_status,sbdb_pdes,sbdb_prefix,query_pdes,merged_fragments,is_periodic,expected,seen,event_case,status_mapping_confidence,manual_review_status,status_notes,apparition_id,apparition_id_source
SBDB,C/1930 D1,C/1930 D1 (Peltier-Schwassmann-Wachmann),C/1930 D1 (Peltier-Schwassmann-Wachmann),1930,1930-01-15,,Discovered,1930 D1,C,1930 D1,,False,False,True,unexpected_seen,high,False,,C_1930D1_1930,perihelion
SBDB,C/1930 E1,C/1930 E1 (Beyer),C/1930 E1 (Beyer),1930,1930-04-18,,Discovered,1930 E1,C,1930 E1,,False,False,True,unexpected_seen,high,False,,C_1930E1_1930,perihelion
SBDB,C/1930 F1,C/1930 F1 (Wilk),C/1930 F1 (Wilk),1930,1930-03-28,,Discovered,1930 F1,C,1930 F1,,False,False,True,unexpected_seen,high,False,,C_1930F1_1930,perihelion
SBDB,C/1930 L1,C/1930 L1 (Forbes),C/1930 L1 (Forbes),1930,1930-05-10,,Discovered,1930 L1,C,1930 L1,,False,False,True,unexpected_seen,high,False,,C_1930L1_1930,perihelion
SBDB,C/1931 O1,C/1931 O1 (Nagata),C/1931 O1 (Nagata),1931,1931-06-11,,Discovered,1931 O1,C,1931 O1,,False,False,True,unexpected_seen,high,False,,C_1931O1_1931,perihelion
SBDB,C/1931 P1,C/1931 P1 (Ryves),C/1931 P1 (Ryves),1931,1931-08-25,,Discovered,1931 P1,C,1931 P1,,False,False,True,unexpected_seen,high,False,,C_1931P1_1931,perihelion
SBDB,C/1932 G1,C/1932 G1 (Houghton-Ensor),C/1932 G1 (Houghton-Ensor),1932,1932-02-28,,Discovered,1932 G1,C,1932 G1,,False,False,True,unexpected_seen,high,False,,C_1932G1_1932,perihelion
SBDB,C/1932 H1,C/1932 H1 (Carrasco),C/1932 H1 (Carrasco),1931,1931-11-29,,Discovered,1932 H1,C,1932 H1,,False,False,True,unexpected_seen,high,False,,C_1932H1_1931,perihelion
SBDB,C/1932 M1,C/1932 M1 (Newman),C/1932 M1 (Newman),1932,1932-09-24,,Discovered,1932 M1,C,1932 M1,,False,False,True,unexpected_seen,high,False,,C_1932M1_1932,perihelion
SBDB,C/1932 M2,C/1932 M2 (Geddes),C/1932 M2 (Geddes),1932,1932-09-20,,Discovered,1932 M2,C,1932 M2,,False,False,True,unexpected_seen,high,False,,C_1932M2_1932,perihelion
SBDB,C/1932 P1,C/1932 P1 (Peltier-Whipple),C/1932 P1 (Peltier-Whipple),1932,1932-09-01,,Discovered,1932 P1,C,1932 P1,,False,False,True,unexpected_seen,high,False,,C_1932P1_1932,perihelion
SBDB,C/1932 Y1,C/1932 Y1 (Dodwell-Forbes),C/1932 Y1 (Dodwell-Forbes),1932,1932-12-30,,Discovered,1932 Y1,C,1932 Y1,,False,False,True,unexpected_seen,high,False,,C_1932Y1_1932,perihelion
SBDB,C/1933 D1,C/1933 D1 (Peltier),C/1933 D1 (Peltier),1933,1933-02-06,,Discovered,1933 D1,C,1933 D1,,False,False,True,unexpected_seen,high,False,,C_1933D1_1933,perihelion
SBDB,C/1935 A1,C/1935 A1 (Johnson),C/1935 A1 (Johnson),1935,1935-02-26,,Discovered,1935 A1,C,1935 A1,,False,False,True,unexpected_seen,high,False,,C_1935A1_1935,perihelion
SBDB,C/1935 M1,C/1935 M1 (Jackson),C/1935 M1 (Jackson),1934,1934-09-06,,Discovered,1935 M1,C,1935 M1,,False,False,True,unexpected_seen,high,False,,C_1935M1_1934,perihelion
SBDB,C/1935 Q1,C/1935 Q1 (Van Biesbroeck),C/1935 Q1 (Van Biesbroeck),1936,1936-05-11,,Discovered,1935 Q1,C,1935 Q1,,False,False,True,unexpected_seen,high,False,,C_1935Q1_1936,perihelion
SBDB,C/1936 K1,C/1936 K1 (Peltier),C/1936 K1 (Peltier),1936,1936-07-08,,Discovered,1936 K1,C,1936 K1,,False,False,True,unexpected_seen,high,False,,C_1936K1_1936,perihelion
SBDB,C/1936 O1,C/1936 O1 (Kaho-Kozik-Lis),C/1936 O1 (Kaho-Kozik-Lis),1936,1936-07-15,,Discovered,1936 O1,C,1936 O1,,False,False,True,unexpected_seen,high,False,,C_1936O1_1936,perihelion
SBDB,C/1937 C1,C/1937 C1 (Whipple),C/1937 C1 (Whipple),1937,1937-06-20,,Discovered,1937 C1,C,1937 C1,,False,False,True,unexpected_seen,high,False,,C_1937C1_1937,perihelion
SBDB,C/1937 D1,C/1937 D1 (Wilk),C/1937 D1 (Wilk),1937,1937-02-21,,Discovered,1937 D1,C,1937 D1,,False,False,True,unexpected_seen,high,False,,C_1937D1_1937,perihelion
SBDB,C/1937 N1,C/1937 N1 (Finsler),C/1937 N1 (Finsler),1937,1937-08-15,,Discovered,1937 N1,C,1937 N1,,False,False,True,unexpected_seen,high,False,,C_1937N1_1937,perihelion
SBDB,C/1937 P1,C/1937 P1 (Hubble),C/1937 P1 (Hubble),1936,1936-11-14,,Discovered,1937 P1,C,1937 P1,,False,False,True,unexpected_seen,high,False,,C_1937P1_1936,perihelion
SBDB,C/1939 B1,C/1939 B1 (Kozik-Peltier),C/1939 B1 (Kozik-Peltier),1939,1939-02-06,,Discovered,1939 B1,C,1939 B1,,False,False,True,unexpected_seen,high,False,,C_1939B1_1939,perihelion
SBDB,C/1939 H1,C/1939 H1 (Jurlof-Achmarof-Hassel),C/1939 H1 (Jurlof-Achmarof-Hassel),1939,1939-04-10,,Discovered,1939 H1,C,1939 H1,,False,False,True,unexpected_seen,high,False,,C_1939H1_1939,perihelion
SBDB,C/1939 V1,C/1939 V1 (Friend),C/1939 V1 (Friend),1939,1939-11-05,,Discovered,1939 V1,C,1939 V1,,False,False,True,unexpected_seen,high,False,,C_1939V1_1939,perihelion
SBDB,C/1940 O1,C/1940 O1 (Whipple-Paraskevopoulos),C/1940 O1 (Whipple-Paraskevopoulos),1940,1940-10-08,,Discovered,1940 O1,C,1940 O1,,False,False,True,unexpected_seen,high,False,,C_1940O1_1940,perihelion
SBDB,C/1940 S1,C/1940 S1 (Okabayasi-Honda),C/1940 S1 (Okabayasi-Honda),1940,1940-08-15,,Discovered,1940 S1,C,1940 S1,,False,False,True,unexpected_seen,high,False,,C_1940S1_1940,perihelion
