apparition_id,comet_id,comet_name,designation,apparition_year,perihelion_date,discovery_date,raw_status_source,raw_aerith_status,expected,seen,event_case,status_mapping_confidence,status_notes,manual_review_status,sbdb_pdes,merged_fragments,window_start,window_end,window_extended,window_extension_reason,magnitude_provenance,manual_curated_source_citation,failed_horizons_match,failed_light_curve,missing_magnitude_model,missing_perihelion_date,no_light_curve_window,audit_notes,magnitude_quality,sbdb_M1,sbdb_K1,sbdb_M2_present,sbdb_K2_present,manual_sbdb_conflict,sbdb_nuclear_biased,peak_mag,date_peak_mag,days_mag_le_6,integrated_mag6_excess,spectacle_mag6_excess,peak_flux_proxy,integrated_flux_proxy,integrated_visible_relative_flux_mag6,spectacle_visible_relative_flux_mag6,main_sample_candidate,exclude_from_main_sample,exclusion_reason
22P_1906,22P,22P/Kopff,22P/1906 Q1,1906,1906-05-03,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1905-11-04,1906-10-30,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,11.9,9.75,False,False,False,False,11.19930478865529,1906-07-14,0,0.0,0.0,3.3134321704409495e-05,0.005872169723335928,0.0,0.0,False,True,peak magnitude fainter than 6
23P_1919,23P,23P/Brorsen-Metcalf,23P/1919 Q1,1919,1919-10-17,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1919-04-20,1920-04-14,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,7.8,8.0,True,True,False,False,5.928362410521481,1919-10-10,11,0.509134860321252,0.028836943607830443,0.004252604905200318,0.22027937610591183,11.481395019027243,11.988679883103597,True,False,
24P_1935,24P,24P/Schaumasse,0024P/?,1935,1935-09-15,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1935-03-19,1936-03-13,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.5,9.25,False,False,False,False,12.738428839046977,1935-09-15,0,0.0,0.0,8.028390056664687e-06,0.0009524084600771059,0.0,0.0,False,True,peak magnitude fainter than 6
24P_1927,24P,24P/Schaumasse,24P,1927,1927-10-01,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1927-04-04,1928-03-29,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.5,9.25,False,False,False,False,12.64229901547705,1927-10-02,0,0.0,0.0,8.771631809381129e-06,0.0010492821645587964,0.0,0.0,False,True,peak magnitude fainter than 6
24P_1919,24P,24P/Schaumasse,24P/1919 U1,1919,1919-10-20,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1919-04-23,1920-04-17,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.5,9.25,False,False,False,False,12.404421167870508,1919-10-21,0,0.0,0.0,1.0920223647211433e-05,0.001299036098544247,0.0,0.0,False,True,peak magnitude fainter than 6
24P_1911,24P,24P/Schaumasse,24P/1911 X1,1911,1911-11-13,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1911-05-17,1912-05-11,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.5,9.25,False,False,False,False,12.302052562642263,NaT,0,0.0,0.0,1.1999937247226833e-05,0.0015372436834702654,0.0,0.0,False,True,peak magnitude fainter than 6
25D_1937,25D,25D/Neujmin 2,0025D/?,1937,1937-11-20,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1937-05-24,1938-05-19,False,,manual_curated_override,"Vsekhsvyatskij 1958, E-I",False,False,False,False,False,,medium,12.5,15.0,True,True,False,False,13.270632766492351,NaT,0,0.0,0.0,4.917528588430359e-06,0.0008282715445235279,0.0,0.0,False,True,peak magnitude fainter than 6
25D_1932,25D,25D/Neujmin 2,0025D/?,1932,1932-06-17,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1931-12-20,1932-12-14,False,,manual_curated_override,"Vsekhsvyatskij 1958, E-I",False,False,False,False,False,,medium,12.5,15.0,True,True,False,False,13.311815426263134,1932-06-12,0,0.0,0.0,4.734496823351297e-06,0.000793301082347728,0.0,0.0,False,True,peak magnitude fainter than 6
25D_1927,25D,25D/Neujmin 2,25D/1926 V2,1927,1927-01-16,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1926-07-20,1927-07-15,False,,manual_curated_override,"Vsekhsvyatskij 1958, E-I",False,False,False,False,False,,medium,12.5,15.0,True,True,False,False,11.798744794850334,1927-02-07,0,0.0,0.0,1.9076648695424686e-05,0.002803080969300944,0.0,0.0,False,True,peak magnitude fainter than 6
25D_1921,25D,25D/Neujmin 2,0025D/?,1921,1921-08-15,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1921-02-16,1922-02-11,False,,manual_curated_override,"Vsekhsvyatskij 1958, E-I",False,False,False,False,False,,medium,12.5,15.0,True,True,False,False,13.771723904020961,1921-08-14,0,0.0,0.0,3.0996341595322584e-06,0.0005019899059947339,0.0,0.0,False,True,peak magnitude fainter than 6
25D_1916,25D,25D/Neujmin 2,25D/1916 D1,1916,1916-03-11,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1915-09-13,1916-09-07,False,,manual_curated_override,"Vsekhsvyatskij 1958, E-I",False,False,False,False,False,,medium,12.5,15.0,True,True,False,False,9.914709992830762,1916-02-29,0,0.0,0.0,0.00010817228478887812,0.009726741878939477,0.0,0.0,False,True,peak magnitude fainter than 6
26P_1937,26P,26P/Grigg-Skjellerup,26P,1937,1937-05-23,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1936-11-24,1937-11-19,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,10.313587066499071,1937-06-11,0,0.0,0.0,7.491437720590474e-05,0.00494569230002951,0.0,0.0,False,True,peak magnitude fainter than 6
26P_1932,26P,26P/Grigg-Skjellerup,26P,1932,1932-05-12,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1931-11-14,1932-11-08,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,9.302465881181599,1932-06-01,0,0.0,0.0,0.00019011380214732876,0.010117530710019423,0.0,0.0,False,True,peak magnitude fainter than 6
26P_1927,26P,26P/Grigg-Skjellerup,26P/1927 F1,1927,1927-05-10,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1926-11-11,1927-11-06,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,8.823175403704223,1927-05-30,0,0.0,0.0,0.00029561729485404035,0.01390129529504059,0.0,0.0,False,True,peak magnitude fainter than 6
26P_1922,26P,26P/Grigg-Skjellerup,26P/1922 K1,1922,1922-05-15,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1921-11-16,1922-11-11,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,9.468488674929675,1922-06-06,0,0.0,0.0,0.00016315655623201243,0.008993998266655834,0.0,0.0,False,True,peak magnitude fainter than 6
26P_1917,26P,26P/Grigg-Skjellerup,0026P/?,1917,1917-05-22,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1916-11-23,1917-11-18,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,10.215093667899877,1917-06-12,0,0.0,0.0,8.202807745687045e-05,0.005284339748977676,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1912,26P,26P/Grigg-Skjellerup,0026P/?,1912,1912-05-29,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1911-12-01,1912-11-25,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,10.717115423587739,1912-06-16,0,0.0,0.0,5.165993204631026e-05,0.003616637769808111,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1907,26P,26P/Grigg-Skjellerup,0026P/?,1907,1907-06-01,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1906-12-03,1907-11-28,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,10.892581873150554,1907-06-18,0,0.0,0.0,4.395084717516397e-05,0.0031583626581918006,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1902,26P,26P/Grigg-Skjellerup,26P/1902 O1,1902,1902-07-03,,AERITH,Appeared before discovery,,True,retrospective_pre_discovery,high,,False,,,1902-01-04,1902-12-30,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,11.167722335709605,1902-07-16,0,0.0,0.0,3.4112304971521264e-05,0.0022243388091613475,0.0,0.0,False,True,peak magnitude fainter than 6
26P_1897,26P,26P/Grigg-Skjellerup,0026P/?,1897,1897-09-02,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1897-03-06,1898-03-01,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,12.485738780111488,1897-09-24,0,0.0,0.0,1.0132217128896936e-05,0.0006645683536079924,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1892,26P,26P/Grigg-Skjellerup,0026P/?,1892,1892-11-07,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1892-05-11,1893-05-06,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,12.531945309211281,NaT,0,0.0,0.0,9.710059168826731e-06,0.0006356152790646667,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1888,26P,26P/Grigg-Skjellerup,0026P/?,1888,1888-01-13,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1887-07-17,1888-07-11,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,12.054511159376052,1887-12-30,0,0.0,0.0,1.5072855519536411e-05,0.0009811059969652837,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1883,26P,26P/Grigg-Skjellerup,0026P/?,1883,1883-03-18,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1882-09-19,1883-09-14,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,10.753346648139924,1883-02-08,0,0.0,0.0,4.996447641594732e-05,0.003206769363206286,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1878,26P,26P/Grigg-Skjellerup,0026P/?,1878,1878-03-09,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1877-09-10,1878-09-05,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,11.52127552671437,1878-02-04,0,0.0,0.0,2.4631439266445377e-05,0.0017659904479152334,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1873,26P,26P/Grigg-Skjellerup,0026P/?,1873,1873-02-16,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1872-08-20,1873-08-15,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,12.068342012904434,1873-01-19,0,0.0,0.0,1.488206492379229e-05,0.001089048481897062,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1868,26P,26P/Grigg-Skjellerup,0026P/?,1868,1868-02-03,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1867-08-07,1868-08-01,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,12.22403787048656,1868-01-09,0,0.0,0.0,1.2893916451857397e-05,0.0009262005977757697,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1863,26P,26P/Grigg-Skjellerup,0026P/?,1863,1863-01-28,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1862-08-01,1863-07-27,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,12.247878138257096,1863-01-07,0,0.0,0.0,1.2613881440807158e-05,0.000900979536385774,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1858,26P,26P/Grigg-Skjellerup,0026P/?,1858,1858-01-23,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1857-07-27,1858-07-22,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,12.293528394391357,1858-01-05,0,0.0,0.0,1.2094520145382752e-05,0.0008693880255455624,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
26P_1853,26P,26P/Grigg-Skjellerup,0026P/?,1853,1853-01-16,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1852-07-20,1853-07-15,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,16.5,5.5,False,False,False,True,12.334922781294559,1853-01-03,0,0.0,0.0,1.164208826227306e-05,0.0008377586019589663,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
27P_1928,27P,27P/Crommelin,27P/1928 W1,1928,1928-11-04,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1928-05-08,1929-05-03,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,12.7,27.75,True,True,False,False,5.253828375367279,NaT,42,20.4583360218976,12.130823802816785,0.007915323147087271,0.3852021857531819,67.16976246337227,111.54668678165143,True,False,
27P_1901,27P,27P/Crommelin,0027P/?,1901,1901-05-14,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1900-11-15,1901-11-10,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,12.7,27.75,True,True,False,False,7.511676586378513,1901-05-16,0,0.0,0.0,0.0009893030897470828,0.05584793879266978,0.0,0.0,False,True,peak magnitude fainter than 6
27P_1873,27P,27P/Crommelin,27P/1873 V1,1873,1873-12-02,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1873-06-05,1874-05-31,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,12.7,27.75,True,True,False,False,3.382514341277396,1873-11-20,63,93.17961431119198,181.57204303239448,0.04436027844302262,1.3799211574602188,320.6264127700431,2355.4834824881323,True,False,
28P_1931,28P,28P/Neujmin 1,28P/1931 S1,1931,1931-04-30,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1930-11-01,1931-10-27,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,13.2,4.5,False,False,False,True,13.805276617104136,1931-05-09,0,0.0,0.0,3.0053105307946017e-06,0.0005149356538936414,0.0,0.0,False,True,peak magnitude fainter than 6
28P_1913,28P,28P/Neujmin 1,28P/1913 R2,1913,1913-08-16,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1913-02-17,1914-02-12,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,13.2,4.5,False,False,False,True,10.87465854104917,1913-08-29,0,0.0,0.0,4.468240941408879e-05,0.004287895301323393,0.0,0.0,False,True,peak magnitude fainter than 6
29P_1925,29P,29P/Schwassmann-Wachmann 1,29P/1927 V1,1925,1925-05-07,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1924-11-08,1925-11-03,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,10.1,4.5,False,False,False,True,15.643546445436534,1925-08-22,0,0.0,0.0,5.528170407450332e-07,0.00013852444920399578,0.0,0.0,False,True,peak magnitude fainter than 6
29P_1908,29P,29P/Schwassmann-Wachmann 1,29P/1902 E1,1908,1908-10-18,,AERITH,Appeared before discovery,,True,retrospective_pre_discovery,high,,False,,,1908-04-21,1909-04-16,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,10.1,4.5,False,False,False,True,15.662155101704423,1908-08-08,0,0.0,0.0,5.43422929472845e-07,0.00013797067531177873,0.0,0.0,False,True,peak magnitude fainter than 6
30P_1935,30P,30P/Reinmuth 1,30P/1934 V1,1935,1935-04-29,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1934-10-31,1935-10-26,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,13.6,7.5,False,False,False,False,13.888561855834423,1935-01-18,0,0.0,0.0,2.783397659196745e-06,0.0005371042705816522,0.0,0.0,False,True,peak magnitude fainter than 6
30P_1928,30P,30P/Reinmuth 1,30P/1928 D1,1928,1928-01-30,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1927-08-03,1928-07-28,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,13.6,7.5,False,False,False,False,12.608889294203642,1928-02-05,0,0.0,0.0,9.045743781924106e-06,0.0011493230132557275,0.0,0.0,False,True,peak magnitude fainter than 6
31P_1935,31P,31P/Schwassmann-Wachmann 2,31P/1934 X1,1935,1935-08-28,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1935-03-01,1936-02-24,False,,manual_curated_override,"Vsekhsvyatskij 1958, E-I",False,False,False,False,False,,medium,4.2,23.0,True,True,False,False,12.552382501761432,1936-02-24,0,0.0,0.0,9.528992810869161e-06,0.0021091856600106624,0.0,0.0,False,True,peak magnitude fainter than 6
31P_1929,31P,31P/Schwassmann-Wachmann 2,31P/1929 B1,1929,1929-03-23,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1928-09-24,1929-09-19,False,,manual_curated_override,"Vsekhsvyatskij 1958, E-I",False,False,False,False,False,,medium,4.2,23.0,True,True,False,False,11.268850514015789,1929-01-08,0,0.0,0.0,3.107848174689826e-05,0.0050100170424109925,0.0,0.0,False,True,peak magnitude fainter than 6
32P_1935,32P,32P/Comas Sola,32P/1935 P1,1935,1935-10-06,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1935-04-09,1936-04-03,False,,manual_curated_override,"Vsekhsvyatskij 1958, E-I",False,False,False,False,False,,medium,10.3,12.0,True,True,False,False,12.80577989223834,1935-12-25,0,0.0,0.0,7.545500341625887e-06,0.0016344743748277187,0.0,0.0,False,True,peak magnitude fainter than 6
32P_1927,32P,32P/Comas Sola,32P/1926 V1,1927,1927-03-22,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1926-09-23,1927-09-18,False,,manual_curated_override,"Vsekhsvyatskij 1958, E-I",False,False,False,False,False,,medium,10.3,12.0,True,True,False,False,12.370106164960463,1926-12-27,0,0.0,0.0,1.1270872424584653e-05,0.002102924296877407,0.0,0.0,False,True,peak magnitude fainter than 6
33P_1937,33P,33P/Daniel,33P/1937 B1,1937,1937-01-27,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1936-07-31,1937-07-26,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.5,4.5,False,False,False,True,11.446575255667739,1936-12-11,0,0.0,0.0,2.638577761151448e-05,0.003942113285228605,0.0,0.0,False,True,peak magnitude fainter than 6
33P_1930,33P,33P/Daniel,0033P/?,1930,1930-04-07,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1929-10-09,1930-10-04,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.5,4.5,False,False,False,True,13.049881833725038,1930-03-21,0,0.0,0.0,6.0262516931291024e-06,0.001238589193254151,0.0,0.0,False,True,peak magnitude fainter than 6
33P_1923,33P,33P/Daniel,0033P/?,1923,1923-06-13,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1922-12-15,1923-12-10,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.5,4.5,False,False,False,True,13.398578554379087,1923-06-15,0,0.0,0.0,4.370876929382195e-06,0.0008742246170945737,0.0,0.0,False,True,peak magnitude fainter than 6
33P_1916,33P,33P/Daniel,0033P/?,1916,1916-08-18,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1916-02-20,1917-02-14,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.5,4.5,False,False,False,True,12.921730166017095,1916-09-07,0,0.0,0.0,6.781221551621193e-06,0.0013721517884149302,0.0,0.0,False,True,peak magnitude fainter than 6
33P_1909,33P,33P/Daniel,33P/1909 X1,1909,1909-11-29,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1909-06-02,1910-05-28,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,15.5,4.5,False,False,False,True,9.031578878239909,1909-12-06,0,0.0,0.0,0.000243987989682795,0.02060371014662774,0.0,0.0,False,True,peak magnitude fainter than 6
34D_1938,34D,34D/Gale,34D/1938 J1,1938,1938-06-18,,AERITH,Appeared,True,True,expected_seen,high,,False,,,1937-12-20,1938-12-15,False,,manual_curated_override,"Vsekhsvyatskij 1958, E-I",False,False,False,False,False,,medium,10.5,20.0,False,False,False,False,6.97150032741094,1938-06-10,0,0.0,0.0,0.0016270461405282829,0.10853471366382197,0.0,0.0,False,True,peak magnitude fainter than 6
