comet_id,comet_name,designation,perihelion_date,perihelion_year,raw_status_icon,raw_aerith_status,source_url,source_row_html
0040P,40P/Vaisala 1,40P,2014-11-15,2014,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0040P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>40P</td><td><center><a href=""2014.html"">2014 Nov. 15</a></center></td></tr>"
0040P,40P/Vaisala 1,40P,2004-01-22,2004,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0040P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>40P</td><td><center><a href=""2004.html"">2004 Jan. 22</a></center></td></tr>"
0040P,40P/Vaisala 1,40P,1993-04-29,1993,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0040P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>40P</td><td><center>1993 Apr. 29</center></td></tr>"
0040P,40P/Vaisala 1,40P,1982-07-30,1982,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0040P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>40P</td><td><center>1982 July 30</center></td></tr>"
0040P,40P/Vaisala 1,40P,1971-09-12,1971,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0040P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>40P</td><td><center>1971 Sept.12</center></td></tr>"
0040P,40P/Vaisala 1,40P,1960-05-10,1960,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0040P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>40P</td><td><center>1960 May  10</center></td></tr>"
0040P,40P/Vaisala 1,40P/1949 Y1,1949-11-11,1949,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0040P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>40P/1949 Y1</td><td><center>1949 Nov. 11</center></td></tr>"
0040P,40P/Vaisala 1,40P/1939 CB,1939-04-26,1939,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0040P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>40P/1939 CB</td><td><center>1939 Apr. 26</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,2028-02-15,2028,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center><a href=""2028.html"">2028 Feb.  15</a></center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P,2022-09-13,2022,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P</td><td><center><a href=""2022.html"">2022 Sept.  13</a></center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P,2017-04-12,2017,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P</td><td><center><a href=""2017.html"">2017 Apr.  12</a></center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,2011-11-11,2011,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center><a href=""2011.html"">2011 Nov. 11</a></center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P,2006-06-11,2006,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P</td><td><center><a href=""2006.html"">2006 June 11</a></center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P,2001-01-06,2001,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P</td><td><center><a href=""2001.html"">2001 Jan.  6</a></center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P,1995-07-28,1995,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P</td><td><center><a href=""1995.html"">1995 July 28</a></center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P,1990-02-08,1990,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P</td><td><center>1990 Feb.  8</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1984-07-28,1984,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1984 July 28</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P,1978-12-25,1978,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P</td><td><center>1978 Dec. 25</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P,1973-05-30,1973,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P</td><td><center>1973 May  30</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1967-11-05,1967,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1967 Nov.  5</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P,1962-04-23,1962,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P</td><td><center>1962 Apr. 23</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1956-10-27,1956,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1956 Oct. 27</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P/1951 H1,1951-05-09,1951,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P/1951 H1</td><td><center>1951 May   9</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1945-11-19,1945,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1945 Nov. 19</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1940-06-03,1940,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1940 June  3</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1934-12-16,1934,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1934 Dec. 16</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1929-06-28,1929,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1929 June 28</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1924-01-07,1924,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1924 Jan.  7</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1918-07-12,1918,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1918 July 12</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1912-12-26,1912,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1912 Dec. 26</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P/1907 L1,1907-05-29,1907,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P/1907 L1</td><td><center>1907 May  29</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1901-10-28,1901,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1901 Oct. 28</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1896-02-21,1896,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1896 Feb. 21</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1890-06-19,1890,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1890 June 19</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1885-01-30,1885,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1885 Jan. 30</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1879-09-20,1879,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1879 Sept.20</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1874-05-15,1874,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1874 May  15</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1869-01-09,1869,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1869 Jan.  9</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1863-09-07,1863,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1863 Sept. 7</center></td></tr>"
0041P,41P/Tuttle-Giacobini-Kresak,41P/1858 J1,1858-05-03,1858,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>41P/1858 J1</td><td><center>1858 May   3</center></td></tr>"
0042P,42P/Neujmin 3,42P,2026-01-14,2026,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0042P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>42P</td><td><center><a href=""2026.html"">2026 Jan.  14</a></center></td></tr>"
0042P,42P/Neujmin 3,42P,2015-04-08,2015,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0042P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>42P</td><td><center><a href=""2015.html"">2015 Apr.  8</a></center></td></tr>"
0042P,42P/Neujmin 3,42P,2004-07-15,2004,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0042P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>42P</td><td><center><a href=""2004.html"">2004 July 15</a></center></td></tr>"
0042P,42P/Neujmin 3,42P,1993-11-13,1993,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0042P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>42P</td><td><center>1993 Nov. 13</center></td></tr>"
0042P,42P/Neujmin 3,0042P/?,1982-12-06,1982,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0042P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1982 Dec.  6</center></td></tr>"
0042P,42P/Neujmin 3,42P,1972-05-16,1972,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0042P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>42P</td><td><center>1972 May  16</center></td></tr>"
0042P,42P/Neujmin 3,0042P/?,1961-12-01,1961,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0042P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1961 Dec.  1</center></td></tr>"
0042P,42P/Neujmin 3,42P/1951 J1,1951-05-26,1951,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0042P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>42P/1951 J1</td><td><center>1951 May  26</center></td></tr>"
0042P,42P/Neujmin 3,0042P/?,1940-05-13,1940,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0042P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1940 May  13</center></td></tr>"
0042P,42P/Neujmin 3,42P/1929 P2,1929-06-28,1929,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0042P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>42P/1929 P2</td><td><center>1929 June 28</center></td></tr>"
0043P,43P/Wolf-Harrington,43P,2025-08-04,2025,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P</td><td><center><a href=""2025.html"">2025 Aug.  4</a></center></td></tr>"
0043P,43P/Wolf-Harrington,43P,2016-08-19,2016,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P</td><td><center><a href=""2016.html"">2016 Aug.  19</a></center></td></tr>"
0043P,43P/Wolf-Harrington,43P,2010-07-01,2010,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P</td><td><center><a href=""2010.html"">2010 July 1</a></center></td></tr>"
0043P,43P/Wolf-Harrington,43P,2004-03-17,2004,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P</td><td><center><a href=""2004.html"">2004 Mar. 17</a></center></td></tr>"
0043P,43P/Wolf-Harrington,43P,1997-09-29,1997,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P</td><td><center><a href=""1997.html"">1997 Sept.29</a></center></td></tr>"
0043P,43P/Wolf-Harrington,43P,1991-04-04,1991,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P</td><td><center>1991 Apr.  4</center></td></tr>"
0043P,43P/Wolf-Harrington,43P,1984-09-22,1984,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P</td><td><center>1984 Sept.22</center></td></tr>"
0043P,43P/Wolf-Harrington,43P,1978-03-15,1978,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P</td><td><center>1978 Mar. 15</center></td></tr>"
0043P,43P/Wolf-Harrington,43P,1971-09-01,1971,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P</td><td><center>1971 Sept. 1</center></td></tr>"
0043P,43P/Wolf-Harrington,43P,1965-02-15,1965,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P</td><td><center>1965 Feb. 15</center></td></tr>"
0043P,43P/Wolf-Harrington,43P,1958-08-11,1958,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P</td><td><center>1958 Aug. 11</center></td></tr>"
0043P,43P/Wolf-Harrington,43P/1951 T2,1952-02-06,1952,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>43P/1951 T2</td><td><center>1952 Feb.  6</center></td></tr>"
0043P,43P/Wolf-Harrington,0043P/?,1945-09-09,1945,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1945 Sept. 9</center></td></tr>"
0043P,43P/Wolf-Harrington,0043P/?,1939-06-25,1939,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1939 June 25</center></td></tr>"
0043P,43P/Wolf-Harrington,0043P/?,1932-08-14,1932,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1932 Aug. 14</center></td></tr>"
0043P,43P/Wolf-Harrington,43P/1924 Y1,1925-01-11,1925,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0043P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>43P/1924 Y1</td><td><center>1925 Jan. 11</center></td></tr>"
0044P,44P/Reinmuth 2,0044P/?,2029-05-20,2029,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0044P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2029 May  20</center></td></tr>"
0044P,44P/Reinmuth 2,44P,2022-04-23,2022,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0044P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>44P</td><td><center><a href=""2022.html"">2022 Apr.  23</a></center></td></tr>"
0044P,44P/Reinmuth 2,44P,2015-03-24,2015,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0044P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>44P</td><td><center><a href=""2015.html"">2015 Mar.  24</a></center></td></tr>"
0044P,44P/Reinmuth 2,44P,2008-02-18,2008,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0044P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>44P</td><td><center><a href=""2008.html"">2008 Feb. 18</a></center></td></tr>"
